OrderID,ProductID,UnitPrice_x,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CompanyName,ContactName,ContactTitle,Address_x,City_x,Region_x,PostalCode_x,Country_x,Phone,Fax,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address_y,City_y,Region_y,PostalCode_y,Country_y,HomePhone,Extension,ReportsTo
10633,13,6.0,13,0.15000000596046448,ERNSH,7,1997-08-15,1997-09-12,1997-08-18,3,477.9,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Konbu,6,8,2 kg box,6.0,24,0,5,False,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,King,Robert,Sales Representative,Mr.,1960-05-29,1994-01-02,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5.0
10633,26,31.23,35,0.15000000596046448,ERNSH,7,1997-08-15,1997-09-12,1997-08-18,3,477.9,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,False,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,King,Robert,Sales Representative,Mr.,1960-05-29,1994-01-02,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5.0
10633,62,49.3,80,0.15000000596046448,ERNSH,7,1997-08-15,1997-09-12,1997-08-18,3,477.9,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Tarte au sucre,29,3,48 pies,49.3,17,0,0,False,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,King,Robert,Sales Representative,Mr.,1960-05-29,1994-01-02,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5.0
10634,7,30.0,35,0.0,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,Unknown,59000,France,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,False,Folies gourmandes,Martine Rancé,Assistant Sales Agent,"184, chaussée de Tournai",Lille,,59000,France,20.16.10.16,20.16.10.17,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10634,18,62.5,50,0.0,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,Unknown,59000,France,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,False,Folies gourmandes,Martine Rancé,Assistant Sales Agent,"184, chaussée de Tournai",Lille,,59000,France,20.16.10.16,20.16.10.17,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10634,51,53.0,15,0.0,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,Unknown,59000,France,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,False,Folies gourmandes,Martine Rancé,Assistant Sales Agent,"184, chaussée de Tournai",Lille,,59000,France,20.16.10.16,20.16.10.17,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10634,75,7.75,2,0.0,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,Unknown,59000,France,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,False,Folies gourmandes,Martine Rancé,Assistant Sales Agent,"184, chaussée de Tournai",Lille,,59000,France,20.16.10.16,20.16.10.17,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10635,4,22.0,10,0.10000000149011612,MAGAA,8,1997-08-18,1997-09-15,1997-08-21,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,False,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,Italy,035-640230,035-640231,Callahan,Laura,Inside Sales Coordinator,Ms.,1958-01-09,1994-03-05,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2.0
10635,5,21.35,15,0.10000000149011612,MAGAA,8,1997-08-18,1997-09-15,1997-08-21,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Chef Anton's Gumbo Mix,2,2,36 boxes,21.35,0,0,0,True,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,Italy,035-640230,035-640231,Callahan,Laura,Inside Sales Coordinator,Ms.,1958-01-09,1994-03-05,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2.0
10635,22,21.0,40,0.0,MAGAA,8,1997-08-18,1997-09-15,1997-08-21,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,False,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,Italy,035-640230,035-640231,Callahan,Laura,Inside Sales Coordinator,Ms.,1958-01-09,1994-03-05,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2.0
10636,4,22.0,25,0.0,WARTH,4,1997-08-19,1997-09-16,1997-08-26,1,1.15,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,False,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,Finland,981-443655,981-443655,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10636,58,13.25,6,0.0,WARTH,4,1997-08-19,1997-09-16,1997-08-26,1,1.15,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,False,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,Finland,981-443655,981-443655,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10637,11,21.0,10,0.0,QUEEN,6,1997-08-19,1997-09-16,1997-08-26,1,201.29,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,False,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5.0
10637,50,16.25,25,0.05000000074505806,QUEEN,6,1997-08-19,1997-09-16,1997-08-26,1,201.29,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Valkoinen suklaa,23,3,12 - 100 g bars,16.25,65,0,30,False,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5.0
10637,56,38.0,60,0.05000000074505806,QUEEN,6,1997-08-19,1997-09-16,1997-08-26,1,201.29,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,False,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5.0
10638,45,9.5,20,0.0,LINOD,3,1997-08-20,1997-09-17,1997-09-01,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Rogede sild,21,8,1k pkg.,9.5,5,70,15,False,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2.0
10638,65,21.05,21,0.0,LINOD,3,1997-08-20,1997-09-17,1997-09-01,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,False,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2.0
10638,72,34.8,60,0.0,LINOD,3,1997-08-20,1997-09-17,1997-09-01,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,False,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2.0
10639,18,62.5,8,0.0,SANTG,7,1997-08-20,1997-09-17,1997-08-27,3,38.64,Santé Gourmet,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,False,Santé Gourmet,Jonas Bergulfsen,Owner,Erling Skakkes gate 78,Stavern,,4110,Norway,07-98 92 35,07-98 92 47,King,Robert,Sales Representative,Mr.,1960-05-29,1994-01-02,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5.0
10640,69,36.0,20,0.25,WANDK,4,1997-08-21,1997-09-18,1997-08-28,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Unknown,70563,Germany,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,26,0,15,False,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,Germany,0711-020361,0711-035428,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10640,70,15.0,15,0.25,WANDK,4,1997-08-21,1997-09-18,1997-08-28,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Unknown,70563,Germany,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,False,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,Germany,0711-020361,0711-035428,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10641,2,19.0,50,0.0,HILAA,4,1997-08-22,1997-09-19,1997-08-26,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,False,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10641,40,18.4,60,0.0,HILAA,4,1997-08-22,1997-09-19,1997-08-26,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,False,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10642,21,10.0,30,0.20000000298023224,SIMOB,7,1997-08-22,1997-09-19,1997-09-05,3,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,Unknown,1734,Denmark,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,False,Simons bistro,Jytte Petersen,Owner,Vinbæltet 34,Kobenhavn,,1734,Denmark,31 12 34 56,31 13 35 57,King,Robert,Sales Representative,Mr.,1960-05-29,1994-01-02,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5.0
10642,61,28.5,20,0.20000000298023224,SIMOB,7,1997-08-22,1997-09-19,1997-09-05,3,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,Unknown,1734,Denmark,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,False,Simons bistro,Jytte Petersen,Owner,Vinbæltet 34,Kobenhavn,,1734,Denmark,31 12 34 56,31 13 35 57,King,Robert,Sales Representative,Mr.,1960-05-29,1994-01-02,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5.0
10643,28,45.6,15,0.25,ALFKI,6,1997-08-25,1997-09-22,1997-09-02,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,True,Alfred Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5.0
10643,39,18.0,21,0.25,ALFKI,6,1997-08-25,1997-09-22,1997-09-02,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,False,Alfred Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5.0
10643,46,12.0,2,0.25,ALFKI,6,1997-08-25,1997-09-22,1997-09-02,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,False,Alfred Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5.0
10644,18,62.5,4,0.10000000149011612,WELLI,3,1997-08-25,1997-09-22,1997-09-01,2,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,False,Wellington Importadora,Paula Parente,Sales Manager,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,(14) 555-8122,,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2.0
10644,43,46.0,20,0.0,WELLI,3,1997-08-25,1997-09-22,1997-09-01,2,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,False,Wellington Importadora,Paula Parente,Sales Manager,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,(14) 555-8122,,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2.0
10644,46,12.0,21,0.10000000149011612,WELLI,3,1997-08-25,1997-09-22,1997-09-01,2,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,False,Wellington Importadora,Paula Parente,Sales Manager,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,(14) 555-8122,,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2.0
10645,18,62.5,20,0.0,HANAR,4,1997-08-26,1997-09-23,1997-09-02,1,12.41,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,False,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10645,36,19.0,15,0.0,HANAR,4,1997-08-26,1997-09-23,1997-09-02,1,12.41,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,False,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10646,1,18.0,15,0.25,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,False,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,Dodsworth,Anne,Sales Representative,Ms.,1966-01-27,1994-11-15,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5.0
10646,10,31.0,18,0.25,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,False,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,Dodsworth,Anne,Sales Representative,Ms.,1966-01-27,1994-11-15,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5.0
10646,71,21.5,30,0.25,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,False,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,Dodsworth,Anne,Sales Representative,Ms.,1966-01-27,1994-11-15,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5.0
10646,77,13.0,35,0.25,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,False,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,Dodsworth,Anne,Sales Representative,Ms.,1966-01-27,1994-11-15,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5.0
10647,19,9.2,30,0.0,QUEDE,4,1997-08-27,1997-09-10,1997-09-03,2,45.54,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,False,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,(21) 555-4252,(21) 555-4545,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10647,39,18.0,20,0.0,QUEDE,4,1997-08-27,1997-09-10,1997-09-03,2,45.54,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,False,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,(21) 555-4252,(21) 555-4545,Peacock,Margaret,Sales Representative,Mrs.,1937-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2.0
10648,22,21.0,15,0.0,RICAR,5,1997-08-28,1997-10-09,1997-09-09,2,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,False,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,(21) 555-3412,,Buchanan,Steven,Sales Manager,Mr.,1955-03-04,1993-10-17,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2.0
10648,24,4.5,15,0.15000000596046448,RICAR,5,1997-08-28,1997-10-09,1997-09-09,2,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,True,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,(21) 555-3412,,Buchanan,Steven,Sales Manager,Mr.,1955-03-04,1993-10-17,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2.0
10649,28,45.6,20,0.0,MAISD,5,1997-08-28,1997-09-25,1997-08-29,3,6.2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,True,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,(02) 201 24 67,(02) 201 24 68,Buchanan,Steven,Sales Manager,Mr.,1955-03-04,1993-10-17,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2.0
10649,72,34.8,15,0.0,MAISD,5,1997-08-28,1997-09-25,1997-08-29,3,6.2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,False,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,(02) 201 24 67,(02) 201 24 68,Buchanan,Steven,Sales Manager,Mr.,1955-03-04,1993-10-17,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2.0
10650,30,25.89,30,0.0,FAMIA,5,1997-08-29,1997-09-26,1997-09-03,3,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,False,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,(11) 555-9857,,Buchanan,Steven,Sales Manager,Mr.,1955-03-04,1993-10-17,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2.0
10650,53,32.8,25,0.05000000074505806,FAMIA,5,1997-08-29,1997-09-26,1997-09-03,3,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,Perth Pasties,24,6,48 pieces,32.8,0,0,0,True,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,(11) 555-9857,,Buchanan,Steven,Sales Manager,Mr.,1955-03-04,1993-10-17,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2.0
10650,54,7.45,30,0.0,FAMIA,5,1997-08-29,1997-09-26,1997-09-03,3,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,Tourtière,25,6,16 pies,7.45,21,0,10,False,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,(11) 555-9857,,Buchanan,Steven,Sales Manager,Mr.,1955-03-04,1993-10-17,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2.0
10651,19,9.2,12,0.25,WANDK,8,1997-09-01,1997-09-29,1997-09-11,2,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Unknown,70563,Germany,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,False,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,Germany,0711-020361,0711-035428,Callahan,Laura,Inside Sales Coordinator,Ms.,1958-01-09,1994-03-05,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2.0
10651,22,21.0,20,0.25,WANDK,8,1997-09-01,1997-09-29,1997-09-11,2,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Unknown,70563,Germany,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,False,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,Germany,0711-020361,0711-035428,Callahan,Laura,Inside Sales Coordinator,Ms.,1958-01-09,1994-03-05,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2.0
