OrderID,CategoryID,ProductID,UnitPrice_x,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductName,SupplierID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CompanyName,ContactName,ContactTitle,Address_x,City_x,Region_x,PostalCode_x,Country_x,Phone,Fax,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address_y,City_y,Region_y,PostalCode_y,Country_y,HomePhone,Extension,ReportsTo
10690,2,77,13,30,0.25,HANAR,1,02-10-1997,30-10-1997,03-10-1997,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,Original Frankfurter grüne Soße,12,12 boxes,13,32,0,15,FALSE,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10691,1,1,18,30,0,QUICK,2,03-10-1997,14-11-1997,22-10-1997,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Chai,1,10 boxes x 20 bags,18,39,0,10,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10691,6,29,123.79,40,0,QUICK,2,03-10-1997,14-11-1997,22-10-1997,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,TRUE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10691,1,43,46,40,0,QUICK,2,03-10-1997,14-11-1997,22-10-1997,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Ipoh Coffee,20,16 - 500 g tins,46,17,10,25,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10691,2,44,19.45,24,0,QUICK,2,03-10-1997,14-11-1997,22-10-1997,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10691,3,62,49.3,48,0,QUICK,2,03-10-1997,14-11-1997,22-10-1997,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Tarte au sucre,29,48 pies,49.3,17,0,0,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10692,2,63,43.9,20,0,ALFKI,4,03-10-1997,31-10-1997,13-10-1997,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Vegie-spread,7,15 - 625 g jars,43.9,24,0,5,FALSE,Alfred Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10693,6,9,97,6,0,WHITC,3,06-10-1997,20-10-1997,10-10-1997,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Mishi Kobe Niku,4,18 - 500 g pkgs.,97,29,0,0,TRUE,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10693,6,54,7.45,60,0.150000006,WHITC,3,06-10-1997,20-10-1997,10-10-1997,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Tourtière,25,16 pies,7.45,21,0,10,FALSE,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10693,4,69,36,30,0.150000006,WHITC,3,06-10-1997,20-10-1997,10-10-1997,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Gudbrandsdalsost,15,10 kg pkg.,36,26,0,15,FALSE,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10693,8,73,15,15,0.150000006,WHITC,3,06-10-1997,20-10-1997,10-10-1997,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Röd Kaviar,17,24 - 150 g jars,15,101,0,5,FALSE,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10694,7,7,30,90,0,QUICK,8,06-10-1997,03-11-1997,09-10-1997,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Uncle Bob's Organic Dried Pears,3,12 - 1 lb pkgs.,30,15,0,10,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10694,4,59,55,25,0,QUICK,8,06-10-1997,03-11-1997,09-10-1997,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10694,1,70,15,50,0,QUICK,8,06-10-1997,03-11-1997,09-10-1997,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Outback Lager,7,24 - 355 ml bottles,15,15,10,30,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10695,2,8,40,10,0,WILMK,7,07-10-1997,18-11-1997,14-10-1997,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,Northwoods Cranberry Sauce,3,12 - 12 oz jars,40,6,0,0,FALSE,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,,21240,Finland,90-224 8858,90-224 8858,King,Robert,Sales Representative,Mr.,29-05-1960,02-01-1994,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5
10695,4,12,38,4,0,WILMK,7,07-10-1997,18-11-1997,14-10-1997,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,Queso Manchego La Pastora,5,10 - 500 g pkgs.,38,86,0,0,FALSE,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,,21240,Finland,90-224 8858,90-224 8858,King,Robert,Sales Representative,Mr.,29-05-1960,02-01-1994,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5
10695,1,24,4.5,20,0,WILMK,7,07-10-1997,18-11-1997,14-10-1997,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,Guaraná Fantástica,10,12 - 355 ml cans,4.5,20,0,0,TRUE,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,,21240,Finland,90-224 8858,90-224 8858,King,Robert,Sales Representative,Mr.,29-05-1960,02-01-1994,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5
10696,6,17,39,20,0,WHITC,8,08-10-1997,19-11-1997,14-10-1997,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Alice Mutton,7,20 - 1 kg tins,39,0,0,0,TRUE,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10696,8,46,12,18,0,WHITC,8,08-10-1997,19-11-1997,14-10-1997,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Spegesild,21,4 - 450 g glasses,12,95,0,0,FALSE,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10697,3,19,9.2,7,0.25,LINOD,3,08-10-1997,05-11-1997,14-10-1997,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Teatime Chocolate Biscuits,8,10 boxes x 12 pieces,9.2,25,0,5,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10697,1,35,18,9,0.25,LINOD,3,08-10-1997,05-11-1997,14-10-1997,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Steeleye Stout,16,24 - 12 oz bottles,18,20,0,15,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10697,8,58,13.25,30,0.25,LINOD,3,08-10-1997,05-11-1997,14-10-1997,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10697,1,70,15,30,0.25,LINOD,3,08-10-1997,05-11-1997,14-10-1997,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Outback Lager,7,24 - 355 ml bottles,15,15,10,30,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10698,4,11,21,15,0,ERNSH,4,09-10-1997,06-11-1997,17-10-1997,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Queso Cabrales,5,1 kg pkg.,21,22,30,30,FALSE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10698,6,17,39,8,0.050000001,ERNSH,4,09-10-1997,06-11-1997,17-10-1997,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Alice Mutton,7,20 - 1 kg tins,39,0,0,0,TRUE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10698,6,29,123.79,12,0.050000001,ERNSH,4,09-10-1997,06-11-1997,17-10-1997,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,TRUE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10698,2,65,21.05,65,0.050000001,ERNSH,4,09-10-1997,06-11-1997,17-10-1997,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Louisiana Fiery Hot Pepper Sauce,2,32 - 8 oz bottles,21.05,76,0,0,FALSE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10698,1,70,15,8,0.050000001,ERNSH,4,09-10-1997,06-11-1997,17-10-1997,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Outback Lager,7,24 - 355 ml bottles,15,15,10,30,FALSE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10699,3,47,9.5,12,0,MORGK,3,09-10-1997,06-11-1997,13-10-1997,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,Zaanse koeken,22,10 - 4 oz boxes,9.5,36,0,0,FALSE,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,,4179,Germany,0342-023176,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10700,1,1,18,5,0.200000003,SAVEA,3,10-10-1997,07-11-1997,16-10-1997,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Chai,1,10 boxes x 20 bags,18,39,0,10,FALSE,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10700,1,34,14,12,0.200000003,SAVEA,3,10-10-1997,07-11-1997,16-10-1997,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Sasquatch Ale,16,24 - 12 oz bottles,14,111,0,15,FALSE,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10700,3,68,12.5,40,0.200000003,SAVEA,3,10-10-1997,07-11-1997,16-10-1997,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Scottish Longbreads,8,10 boxes x 8 pieces,12.5,6,10,15,FALSE,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10700,4,71,21.5,60,0.200000003,SAVEA,3,10-10-1997,07-11-1997,16-10-1997,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Flotemysost,15,10 - 500 g pkgs.,21.5,26,0,0,FALSE,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10701,4,59,55,42,0.150000006,HUNGO,6,13-10-1997,27-10-1997,15-10-1997,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10701,4,71,21.5,20,0.150000006,HUNGO,6,13-10-1997,27-10-1997,15-10-1997,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Flotemysost,15,10 - 500 g pkgs.,21.5,26,0,0,FALSE,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10701,1,76,18,35,0.150000006,HUNGO,6,13-10-1997,27-10-1997,15-10-1997,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,Lakkalikööri,23,500 ml,18,57,0,20,FALSE,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10702,2,3,10,6,0,ALFKI,4,13-10-1997,24-11-1997,21-10-1997,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Aniseed Syrup,1,12 - 550 ml bottles,10,13,70,25,FALSE,Alfred Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10702,1,76,18,15,0,ALFKI,4,13-10-1997,24-11-1997,21-10-1997,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Lakkalikööri,23,500 ml,18,57,0,20,FALSE,Alfred Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10703,1,2,19,5,0,FOLKO,6,14-10-1997,11-11-1997,20-10-1997,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Chang,1,24 - 12 oz bottles,19,17,40,25,FALSE,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10703,4,59,55,35,0,FOLKO,6,14-10-1997,11-11-1997,20-10-1997,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10703,8,73,15,35,0,FOLKO,6,14-10-1997,11-11-1997,20-10-1997,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Röd Kaviar,17,24 - 150 g jars,15,101,0,5,FALSE,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10704,2,4,22,6,0,QUEEN,6,14-10-1997,11-11-1997,07-11-1997,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Chef Anton's Cajun Seasoning,2,48 - 6 oz jars,22,53,0,0,FALSE,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10704,1,24,4.5,35,0,QUEEN,6,14-10-1997,11-11-1997,07-11-1997,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Guaraná Fantástica,10,12 - 355 ml cans,4.5,20,0,0,TRUE,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10704,3,48,12.75,24,0,QUEEN,6,14-10-1997,11-11-1997,07-11-1997,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Chocolade,22,10 pkgs.,12.75,15,70,25,FALSE,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,(11) 555-1189,,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10705,4,31,12.5,20,0,HILAA,9,15-10-1997,12-11-1997,18-11-1997,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,Gorgonzola Telino,14,12 - 100 g pkgs,12.5,0,70,20,FALSE,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10705,4,32,32,4,0,HILAA,9,15-10-1997,12-11-1997,18-11-1997,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,Mascarpone Fabioli,14,24 - 200 g pkgs.,32,9,40,25,FALSE,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10706,3,16,17.45,20,0,OLDWO,8,16-10-1997,13-11-1997,21-10-1997,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Pavlova,7,32 - 500 g boxes,17.45,29,0,10,FALSE,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,AK,99508,USA,(907) 555-7584,(907) 555-2880,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10706,1,43,46,24,0,OLDWO,8,16-10-1997,13-11-1997,21-10-1997,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Ipoh Coffee,20,16 - 500 g tins,46,17,10,25,FALSE,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,AK,99508,USA,(907) 555-7584,(907) 555-2880,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10706,4,59,55,8,0,OLDWO,8,16-10-1997,13-11-1997,21-10-1997,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,AK,99508,USA,(907) 555-7584,(907) 555-2880,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
